locus	chromosome	cM
143217727	9	95.64359477
143220597	9	95.64382626
143220890	9	95.64384989
143224121	9	95.6441105
143231840	9	95.6447331
143244070	9	95.64571955
143244125	9	95.64572398
143246962	9	95.64595281
143266632	9	95.64753935
143281922	9	95.64877261
143288388	9	95.64929415
143307801	9	95.65085996
143313000	9	95.6512793
143328466	9	95.65252676
143334895	9	95.65304531
143337458	9	95.65325204
143338533	9	95.65333875
143338642	9	95.65334754
143348545	9	95.65414629
143351718	9	95.65440222
143353436	9	95.65454079
143359693	9	95.65504547
143360058	9	95.65507491
143361706	9	95.65520783
143376327	9	95.65638713
143392511	9	95.6576925
143396624	9	95.65802425
143396791	9	95.65803772
143396912	9	95.65804748
143397138	9	95.65806571
143450820	9	95.66239559
143451068	9	95.6624156
143453630	9	95.66262224
143468625	9	95.66383171
143489407	9	95.66550794
143491215	9	95.66565377
143519871	9	95.66796511
143537559	9	95.66939179
143538077	9	95.66943357
143538590	9	95.66947495
143540943	9	95.66966473
143541841	9	95.66973717
143544651	9	95.66996381
143601400	9	95.67454108
143607098	9	95.67500067
143610952	9	95.67531152
143666283	9	95.67977441
143667198	9	95.67984821
143689442	9	95.68164237
143712571	9	95.68350791
143781886	9	95.68909872
143797104	9	95.69032617
143801233	9	95.69065921
143803718	9	95.69085965
143807498	9	95.69116453
143809788	9	95.69134924
143860847	9	95.69546756
143862646	9	95.69561266
143863126	9	95.69565138
143863190	9	95.69565654
143863297	9	95.69566517
143863328	9	95.69566767
143863792	9	95.69570509
143864673	9	95.69577615
143866909	9	95.69595651
143885809	9	95.69748094
143885990	9	95.69749554
143886125	9	95.69750643
143887104	9	95.69758539
143889341	9	95.69776583
143890488	9	95.69785834
143890580	9	95.69786576
143891155	9	95.69791214
143891227	9	95.69791795
143891230	9	95.69791819
143891341	9	95.69792714
143891372	9	95.69792964
143891708	9	95.69795674
143892359	9	95.69800925
143892464	9	95.69801772
143896701	9	95.69835947
143896785	9	95.69836624
143897130	9	95.69839407
143900070	9	95.69863121
143900205	9	95.6986421
143900260	9	95.69864653
143900633	9	95.69867662
143901842	9	95.69877413
143902456	9	95.69882366
143952718	9	95.70287769
143953420	9	95.70293431
143953451	9	95.70293681
143953801	9	95.70296504
143953887	9	95.70297198
143954207	9	95.70299779
143954243	9	95.70300069
143954441	9	95.70301666
143954445	9	95.70301699
143954849	9	95.70304957
143956019	9	95.70314394
143957305	9	95.70324767
143957364	9	95.70325243
143958828	9	95.70337051
143960551	9	95.70350948
143962235	9	95.70364531
143962763	9	95.7036879
143962859	9	95.70369564
143963076	9	95.70371315
143963336	9	95.70373412
143963628	9	95.70375767
143968809	9	95.70417556
143969176	9	95.70420516
143969200	9	95.7042071
143985291	9	95.70550496
143986530	9	95.7056049
144001341	9	95.70679952
144001349	9	95.70680017
144001369	9	95.70680178
144001822	9	95.70683832
144002051	9	95.70685679
144002388	9	95.70688397
144002490	9	95.7068922
144002542	9	95.70689639
144003531	9	95.70697617
144034343	9	95.7094614
144034613	9	95.70948318
144034646	9	95.70948584
144034713	9	95.70949124
144034743	9	95.70949366
144034779	9	95.70949657
144034936	9	95.70950923
144035764	9	95.70957602
144035784	9	95.70957763
144035873	9	95.70958481
144036259	9	95.70961594
144038370	9	95.70978621
144038587	9	95.70980371
144038818	9	95.70982234
144039220	9	95.70985477
144045984	9	95.71040034
144046888	9	95.71047326
144052866	9	95.71095543
144061489	9	95.71165094
144076829	9	95.71288824
144078341	9	95.71301019
144080497	9	95.71318409
144085235	9	95.71356625
144132318	9	95.71736387
144146358	9	95.71849631
144153781	9	95.71909503
144159105	9	95.71952446
144168980	9	95.72032095
144169004	9	95.72032289
144169050	9	95.7203266
144169150	9	95.72033467
144191172	9	95.72211092
144216223	9	95.72413148
144219138	9	95.7243666
144233029	9	95.72548702
144240113	9	95.7260584
144254222	9	95.7271964
144263334	9	95.72793136
144290305	9	95.73010679
144298435	9	95.73076254
144298611	9	95.73077673
144299196	9	95.73082392
144299593	9	95.73085594
144299858	9	95.73087731
144299990	9	95.73088796
144300125	9	95.73089885
144300170	9	95.73090248
144300231	9	95.7309074
144300393	9	95.73092047
144300435	9	95.73092385
144300894	9	95.73096088
144300945	9	95.73096499
144301033	9	95.73097209
144301225	9	95.73098757
144303222	9	95.73114865
144316226	9	95.73219752
144316337	9	95.73220648
144325705	9	95.73296208
144360238	9	95.73574744
144373963	9	95.73685448
144374736	9	95.73691682
144375187	9	95.7369532
144376462	9	95.73705604
144382301	9	95.737527
144393242	9	95.73840948
144394164	9	95.73848385
144400978	9	95.73903345
144444638	9	95.74255498
144447420	9	95.74277937
144451559	9	95.74311322
144508997	9	95.74774605
144519555	9	95.74859764
144519764	9	95.7486145
144519982	9	95.74863208
144524252	9	95.74897649
144524268	9	95.74897778
144525415	9	95.74907029
144525599	9	95.74908513
144526443	9	95.74915321
144527788	9	95.7492617
144528354	9	95.74930735
144528624	9	95.74932913
144528762	9	95.74934026
144528936	9	95.74935429
144529450	9	95.74939575
144531240	9	95.74954013
144531366	9	95.74955029
144531474	9	95.749559
144531904	9	95.74959368
144597969	9	95.75492236
144598409	9	95.75495785
144601172	9	95.7551807
144602665	9	95.75530113
144603609	9	95.75537727
144604044	9	95.75541235
144607541	9	95.75569441
144610050	9	95.75589679
144610146	9	95.75590453
144612437	9	95.75608932
144612692	9	95.75610988
144612866	9	95.75612392
144613316	9	95.75616021
144613664	9	95.75618828
144614077	9	95.75622159
144615979	9	95.75637501
144616783	9	95.75643986
144617779	9	95.75652019
144618410	9	95.75657109
144618626	9	95.75658851
144625998	9	95.75718312
144630883	9	95.75757713
144638099	9	95.75815916
144638377	9	95.75818158
144638695	9	95.75820723
144638978	9	95.75823006
144639499	9	95.75827208
144639667	9	95.75828563
144644379	9	95.75866569
144661731	9	95.76006527
144665643	9	95.76038081
144683192	9	95.76179627
144687138	9	95.76211455
144692491	9	95.76254631
144720483	9	95.76480409
144720886	9	95.7648366
144740868	9	95.76644831
144756828	9	95.76773561
144760435	9	95.76802654
144762606	9	95.76820165
144762968	9	95.76823085
144763062	9	95.76823843
144763281	9	95.76825609
144763461	9	95.76827061
144764524	9	95.76835635
144780411	9	95.76963777
144780546	9	95.76964865
144780587	9	95.76965196
144780870	9	95.76967479
144781102	9	95.7696935
144781410	9	95.76971834
144782188	9	95.76978109
144782259	9	95.76978682
144783113	9	95.7698557
144783843	9	95.76991458
144784580	9	95.76997403
144784613	9	95.76997669
144784921	9	95.77000153
144785411	9	95.77004106
144787196	9	95.77018503
144787493	9	95.77020899
144788252	9	95.7702702
144788706	9	95.77030682
144788868	9	95.77031989
144789269	9	95.77035223
144789410	9	95.77036361
144789426	9	95.7703649
144789519	9	95.7703724
144789526	9	95.77037296
144789555	9	95.7703753
144789592	9	95.77037829
144789616	9	95.77038022
144789633	9	95.77038159
144790043	9	95.77041466
144790573	9	95.77045741
144795724	9	95.77087288
144796034	9	95.77089789
144796048	9	95.77089901
144796452	9	95.7709316
144796542	9	95.77093886
144797003	9	95.77097604
144797102	9	95.77098403
144797132	9	95.77098645
144797237	9	95.77099492
144797446	9	95.77101177
144797485	9	95.77101492
144797596	9	95.77102387
144797684	9	95.77103097
144797791	9	95.7710396
144797842	9	95.77104372
144798394	9	95.77108824
144799520	9	95.77117906
144800088	9	95.77122487
144800224	9	95.77123584
144800836	9	95.77128521
144800939	9	95.77129351
144802084	9	95.77138587
144804532	9	95.77158332
144804591	9	95.77158808
144807870	9	95.77185255
144808382	9	95.77189385
144808771	9	95.77192523
144808897	9	95.77193539
144809160	9	95.7719566
144809312	9	95.77196886
144809466	9	95.77198128
144809484	9	95.77198274
144809538	9	95.77198709
144809696	9	95.77199984
144809804	9	95.77200855
144809820	9	95.77200984
144810187	9	95.77203944
144811005	9	95.77210542
144811090	9	95.77211227
144811201	9	95.77212123
144811392	9	95.77213663
144811655	9	95.77215784
144811804	9	95.77216986
144818375	9	95.77269987
144818892	9	95.77274157
144819316	9	95.77277577
144819366	9	95.7727798
144820796	9	95.77289514
144821249	9	95.77293168
144821946	9	95.7729879
144822851	9	95.77306089
144825557	9	95.77327915
144825798	9	95.77329859
144825931	9	95.77330932
144826410	9	95.77334795
144826415	9	95.77334836
144846130	9	95.77493853
144847012	9	95.77500967
144848135	9	95.77510025
144848869	9	95.77515945
144849531	9	95.77521285
144850327	9	95.77527705
144850361	9	95.77527979
144878867	9	95.77757903
144880510	9	95.77771155
144881688	9	95.77780657
144882067	9	95.77783714
144882269	9	95.77785343
144882469	9	95.77786956
144882897	9	95.77790408
144883936	9	95.77798789
144884082	9	95.77799966
144884571	9	95.7780391
144884960	9	95.77807048
144885073	9	95.77807959
144885091	9	95.77808105
144885212	9	95.77809081
144885390	9	95.77810516
144903532	9	95.77956846
144907872	9	95.77991852
144922441	9	95.78109362
144922669	9	95.78111201
144922672	9	95.78111226
144923616	9	95.7811884
144923800	9	95.78120324
144924351	9	95.78124768
144924484	9	95.78125841
144924658	9	95.78127244
144953249	9	95.78357854
144953876	9	95.78362911
144985507	9	95.7861804
144986936	9	95.78629566
144991876	9	95.78669411
144992516	9	95.78674573
144993089	9	95.78679195
144993424	9	95.78681897
144993501	9	95.78682518
144993746	9	95.78684494
144993962	9	95.78686237
145024577	9	95.78933171
145029161	9	95.78970145
145034159	9	95.79010458
145036289	9	95.79027638
145036315	9	95.79027847
145039628	9	95.79054569
145042021	9	95.79073871
145042430	9	95.7907717
145042431	9	95.79077178
145059221	9	95.79212603
145059350	9	95.79213643
145060818	9	95.79225484
145060959	9	95.79226621
145061026	9	95.79227161
145061059	9	95.79227428
145061411	9	95.79230267
145061661	9	95.79232283
145062630	9	95.79240099
145063173	9	95.79244479
145063216	9	95.79244826
145063495	9	95.79247076
145063952	9	95.79250762
145064002	9	95.79251165
145064291	9	95.79253496
145064423	9	95.79254561
145064793	9	95.79257545
145065286	9	95.79261522
145066548	9	95.79271701
145067694	9	95.79280944
145067784	9	95.7928167
145067889	9	95.79282517
145067897	9	95.79282582
145067974	9	95.79283203
145068233	9	95.79285292
145068639	9	95.79288566
145068642	9	95.79288591
145069038	9	95.79291785
145069815	9	95.79298052
145117997	9	95.79686678
145118038	9	95.79687009
145118355	9	95.79689566
145118357	9	95.79689582
145118628	9	95.79691768
145118811	9	95.79693244
145119051	9	95.7969518
145119468	9	95.79698543
145119851	9	95.79701632
145120064	9	95.7970335
145120180	9	95.79704286
145120470	9	95.79706625
145120497	9	95.79706843
145120539	9	95.79707182
145120798	9	95.79709271
145120873	9	95.79709876
145121040	9	95.79711222
145121099	9	95.79711698
145156289	9	95.79995534
145156508	9	95.799973
145162200	9	95.80043211
145162355	9	95.80044461
145162661	9	95.80046929
145162695	9	95.80047203
145162752	9	95.80047663
145164185	9	95.80059222
145164840	9	95.80064505
145164951	9	95.800654
145165811	9	95.80072336
145166041	9	95.80074192
145168166	9	95.80091331
145168980	9	95.80097897
145169126	9	95.80099075
145169392	9	95.8010122
145169522	9	95.80102269
145169582	9	95.80102753
145169735	9	95.80103987
145170118	9	95.80107076
145170122	9	95.80107108
145170480	9	95.80109996
145172274	9	95.80124466
145172902	9	95.80129531
145177544	9	95.80166973
145177628	9	95.8016765
145177733	9	95.80168497
145177976	9	95.80170457
145178046	9	95.80171022
145178411	9	95.80173966
145179017	9	95.80178853
145179061	9	95.80179208
145189929	9	95.80266868
145195975	9	95.80315633
145201619	9	95.80361157
145223452	9	95.80537257
145230103	9	95.80590903
145233104	9	95.80615108
145233197	9	95.80615859
145242772	9	95.80693089
145277398	9	95.80972375
145278574	9	95.8098186
145281639	9	95.81006582
145292524	9	95.81094378
145292791	9	95.81096532
145294749	9	95.81112325
145295178	9	95.81115785
145295539	9	95.81118697
145296018	9	95.8112256
145296268	9	95.81124577
145332998	9	95.81420834
145333832	9	95.81427561
145333916	9	95.81428238
145333976	9	95.81428722
145334353	9	95.81431763
145334405	9	95.81432182
145334793	9	95.81435312
145334984	9	95.81436852
145335037	9	95.8143728
145335058	9	95.81437449
145335127	9	95.81438006
145335584	9	95.81441692
145335602	9	95.81441837
145335637	9	95.81442119
145335795	9	95.81443394
145335917	9	95.81444378
145336299	9	95.81447459
145336635	9	95.81450169
145336647	9	95.81450266
145336880	9	95.81452145
145336942	9	95.81452645
145337173	9	95.81454508
145337247	9	95.81455105
145337647	9	95.81458332
145337748	9	95.81459146
145339652	9	95.81474504
145340238	9	95.8147923
145340635	9	95.81482432
145344424	9	95.81512994
145344710	9	95.815153
145344961	9	95.81517325
145345066	9	95.81518172
145345117	9	95.81518583
145348402	9	97.50211138
145348582	9	97.50211353
145360589	9	97.50225682
145385625	9	97.5025556
145393701	9	97.50265198
145483618	9	97.50372506
145493236	9	97.50383984
145498826	9	97.50390655
145499795	9	97.50391812
145501051	9	97.5039331
145501264	9	97.50393565
145501318	9	97.50393629
145504183	9	97.50397048
145508897	9	97.50402674
145511289	9	97.50405529
145511460	9	97.50405733
145513408	9	97.50408057
145526710	9	97.50423932
145530859	9	97.50428884
145574309	9	97.50480737
145578372	9	97.50485586
145592090	9	97.50501957
145725786	9	97.50661511
145756218	9	97.50697829
145758449	9	97.50700491
145768647	9	97.50712661
145772742	9	97.50717548
145775506	9	97.50720847
145845247	9	97.50804076
145845321	9	97.50804165
145845653	9	97.50804561
145845766	9	97.50804696
145882670	9	97.50848737
145886098	9	97.50852828
145917510	9	97.50890316
145920020	9	97.50893311
145933826	9	97.50909787
145935982	9	97.5091236
146002454	9	97.50991688
146007622	9	97.50997856
146023085	9	97.5101631
146039574	9	97.51035988
146039872	9	97.51036343
146062670	9	97.51063551
146068194	9	97.51070143
146069287	9	97.51071447
146069616	9	97.5107184
146069917	9	97.51072199
146072511	9	97.51075295
146079253	9	97.51083341
146079871	9	97.51084078
146080020	9	97.51084256
146080760	9	97.51085139
146081046	9	97.51085481
146081150	9	97.51085605
146081357	9	97.51085852
146081889	9	97.51086487
146083927	9	97.51088919
146084289	9	97.51089351
146084639	9	97.51089769
146084791	9	97.5108995
146084993	9	97.51090191
146085420	9	97.51090701
146085650	9	97.51090975
146085725	9	97.51091065
146086109	9	97.51091523
146086167	9	97.51091592
146086263	9	97.51091707
146086835	9	97.51092389
146087291	9	97.51092933
146089056	9	97.5109504
146090028	9	97.510962
146090222	9	97.51096431
146109537	9	97.51119482
146111184	9	97.51121448
146113724	9	97.51124479
146113731	9	97.51124487
146149560	9	97.51167246
146150070	9	97.51167854
146150106	9	97.51167897
146150516	9	97.51168387
146151348	9	97.5116938
146151385	9	97.51169424
146153074	9	97.51171439
146153195	9	97.51171584
146153315	9	97.51171727
146153437	9	97.51171873
146153916	9	97.51172444
146154227	9	97.51172815
146154574	9	97.5117323
146155135	9	97.51173899
146157247	9	97.51176419
146195495	9	97.51222065
146195542	9	97.51222121
146195726	9	97.51222341
146205540	9	97.51234053
146205627	9	97.51234157
146205879	9	97.51234457
146206054	9	97.51234666
146206106	9	97.51234728
146206342	9	97.5123501
146206363	9	97.51235035
146206393	9	97.51235071
146206537	9	97.51235243
146206540	9	97.51235246
146206888	9	97.51235661
146207461	9	97.51236345
146207540	9	97.5123644
146207834	9	97.5123679
146208151	9	97.51237169
146208281	9	97.51237324
146208919	9	97.51238085
146209213	9	97.51238436
146210979	9	97.51240544
146211274	9	97.51240896
146211298	9	97.51240924
146218481	9	97.51249497
